Orthogroup	Coffea_canephora	Cuscuta_australis	Cuscuta_campestris	Ipomoea_aquatica	Ipomoea_batatas	Ipomoea_nil	Ipomoea_trifida	Ipomoea_triloba	Solanum_lycopersicum	Vitis_vinifera
OG0067957										vv15g00009
OG0067958										vv02g00010
OG0067959										vv02g00011
OG0067960										vv02g00016
OG0067961										vv02g00029
OG0067962										vv02g00048
OG0067963										vv02g00054
OG0067964										vv02g00062
OG0067965										vv02g00072
OG0067966										vv02g00082
OG0067967										vv02g00085
OG0067968										vv02g00087
OG0067969										vv02g00089
OG0067970										vv02g00091
OG0067971										vv02g00096
OG0067972										vv02g00103
OG0067973										vv02g00112
OG0067974										vv02g00122
OG0067975										vv02g00135
OG0067976										vv02g00159
OG0067977										vv02g00167
OG0067978										vv02g00180
OG0067979										vv02g00195
OG0067980										vv02g00202
OG0067981										vv02g00205
OG0067982										vv02g00206
OG0067983										vv02g00207
OG0067984										vv02g00221
OG0067985										vv02g00235
OG0067986										vv02g00241
OG0067987										vv02g00262
OG0067988										vv02g00263
OG0067989										vv02g00271
OG0067990										vv02g00272
OG0067991										vv02g00281
OG0067992										vv02g00284
OG0067993										vv02g00293
OG0067994										vv02g00297
OG0067995										vv02g00298
OG0067996										vv02g00305
OG0067997										vv02g00306
OG0067998										vv02g00307
OG0067999										vv02g00308
OG0068000										vv02g00335
OG0068001										vv02g00347
OG0068002										vv02g00349
OG0068003										vv02g00350
OG0068004										vv02g00351
OG0068005										vv02g00355
OG0068006										vv02g00363
OG0068007										vv02g00369
OG0068008										vv02g00390
OG0068009										vv02g00401
OG0068010										vv02g00403
OG0068011										vv02g00412
OG0068012										vv02g00418
OG0068013										vv02g00437
OG0068014										vv02g00440
OG0068015										vv02g00441
OG0068016										vv02g00449
OG0068017										vv02g00450
OG0068018										vv02g00453
OG0068019										vv02g00455
OG0068020										vv02g00457
OG0068021										vv02g00459
OG0068022										vv02g00466
OG0068023										vv01g00947
OG0068024										vv01g00938
OG0068025										vv01g00937
OG0068026										vv01g00922
OG0068027										vv01g00921
OG0068028										vv01g00919
OG0068029										vv01g00915
OG0068030										vv01g00910
OG0068031										vv01g00891
OG0068032										vv01g00889
OG0068033										vv01g00888
OG0068034										vv01g00884
OG0068035										vv01g00881
OG0068036										vv01g00871
OG0068037										vv01g00844
OG0068038										vv01g00836
OG0068039										vv01g00833
OG0068040										vv01g00831
OG0068041										vv01g00827
OG0068042										vv01g00814
OG0068043										vv01g00806
OG0068044										vv01g00784
OG0068045										vv01g00771
OG0068046										vv01g00766
OG0068047										vv01g00754
OG0068048										vv01g00753
OG0068049										vv01g00751
OG0068050										vv01g00736
OG0068051										vv19g01105
OG0068052										vv19g01093
OG0068053										vv19g01092
OG0068054										vv19g01090
OG0068055										vv19g01082
OG0068056										vv19g01077
OG0068057										vv19g01074
OG0068058										vv19g01068
OG0068059										vv19g01067
OG0068060										vv19g01064
OG0068061										vv19g01062
OG0068062										vv19g01060
OG0068063										vv19g01059
OG0068064										vv19g01046
OG0068065										vv19g01038
OG0068066										vv19g01037
OG0068067										vv19g01036
OG0068068										vv19g01030
OG0068069										vv19g01029
OG0068070										vv19g01028
OG0068071										vv19g01027
OG0068072										vv19g01025
OG0068073										vv19g01017
OG0068074										vv19g01011
OG0068075										vv19g01008
OG0068076										vv19g01005
OG0068077										vv19g01003
OG0068078										vv19g01001
OG0068079										vv19g01000
OG0068080										vv19g00988
OG0068081										vv19g00986
OG0068082										vv19g00984
OG0068083										vv19g00983
OG0068084										vv19g00982
OG0068085										vv19g00981
OG0068086										vv19g00975
OG0068087										vv19g00971
OG0068088										vv19g00970
OG0068089										vv19g00964
OG0068090										vv19g00958
OG0068091										vv19g00955
OG0068092										vv19g00954
OG0068093										vv12g00356
OG0068094										vv12g00346
OG0068095										vv12g00344
OG0068096										vv12g00329
OG0068097										vv12g00320
OG0068098										vv12g00314
OG0068099										vv12g00301
OG0068100										vv12g00288
OG0068101										vv12g00282
OG0068102										vv12g00279
OG0068103										vv12g00278
OG0068104										vv12g00274
OG0068105										vv12g00272
OG0068106										vv12g00233
OG0068107										vv12g00229
OG0068108										vv12g00219
OG0068109										vv12g00217
OG0068110										vv12g00199
OG0068111										vv12g00184
OG0068112										vv12g00182
OG0068113										vv12g00178
OG0068114										vv12g00167
OG0068115										vv12g00165
OG0068116										vv12g00162
OG0068117										vv12g00161
OG0068118										vv12g00160
OG0068119										vv12g00155
OG0068120										vv12g00153
OG0068121										vv12g00144
OG0068122										vv12g00135
OG0068123										vv12g00117
OG0068124										vv12g00113
OG0068125										vv12g00099
OG0068126										vv12g00087
OG0068127										vv12g00086
OG0068128										vv12g00060
OG0068129										vv12g00057
OG0068130										vv05g01022
OG0068131										vv05g01021
OG0068132										vv05g01018
OG0068133										vv05g01013
OG0068134										vv05g01010
OG0068135										vv05g01005
OG0068136										vv05g00991
OG0068137										vv05g00990
OG0068138										vv05g00988
OG0068139										vv05g00986
OG0068140										vv05g00980
OG0068141										vv05g00977
OG0068142										vv05g00974
OG0068143										vv05g00969
OG0068144										vv05g00968
OG0068145										vv05g00964
OG0068146										vv05g00962
OG0068147										vv05g00961
OG0068148										vv05g00954
OG0068149										vv05g00946
OG0068150										vv05g00945
OG0068151										vv05g00934
OG0068152										vv05g00933
OG0068153										vv05g00926
OG0068154										vv05g00924
OG0068155										vv05g00920
OG0068156										vv05g00915
OG0068157										vv05g00911
OG0068158										vv05g00907
OG0068159										vv10g00171
OG0068160										vv10g00178
OG0068161										vv10g00189
OG0068162										vv10g00195
OG0068163										vv10g00200
OG0068164										vv10g00203
OG0068165										vv10g00207
OG0068166										vv10g00215
OG0068167										vv10g00229
OG0068168										vv10g00233
OG0068169										vv10g00236
OG0068170										vv10g00245
OG0068171										vv10g00252
OG0068172										vv10g00255
OG0068173										vv10g00258
OG0068174										vv10g00269
OG0068175										vv10g00271
OG0068176										vv10g00273
OG0068177										vv10g00281
OG0068178										vv10g00284
OG0068179										vv10g00290
OG0068180										vv10g00304
OG0068181										vv10g00312
OG0068182										vv10g00316
OG0068183										vv10g00329
OG0068184										vv10g00331
OG0068185										vv10g00335
OG0068186										vv10g00337
OG0068187										vv10g00341
OG0068188										vv10g00350
OG0068189										vv10g00361
OG0068190										vv10g00375
OG0068191										vv10g00380
OG0068192										vv10g00384
OG0068193										vv10g00391
OG0068194										vv10g00405
OG0068195										vv10g00406
OG0068196										vv10g00420
OG0068197										vv10g00422
OG0068198										vv10g00426
OG0068199										vv10g00427
OG0068200										vv10g00430
OG0068201										vv10g00439
OG0068202										vv10g00441
OG0068203										vv10g00444
OG0068204										vv10g00468
OG0068205										vv10g00484
OG0068206										vv10g00486
OG0068207										vv10g00491
OG0068208										vv10g00494
OG0068209										vv10g00497
OG0068210										vv10g00498
OG0068211										vv10g00511
OG0068212										vv10g00520
OG0068213										vv10g00537
OG0068214										vv10g00538
OG0068215										vv10g00561
OG0068216										vv10g00562
OG0068217										vv10g00568
OG0068218										vv10g00570
OG0068219										vv10g00573
OG0068220										vv10g00586
OG0068221										vv10g00589
OG0068222										vv10g00590
OG0068223										vv10g00592
OG0068224										vv10g00593
OG0068225										vv10g00600
OG0068226										vv10g00607
OG0068227										vv10g00619
OG0068228										vv10g00620
OG0068229										vv10g00622
OG0068230										vv10g00625
OG0068231										vv10g00627
OG0068232										vv10g00631
OG0068233										vv10g00643
OG0068234										vv10g00644
OG0068235										vv10g00645
OG0068236										vv10g00646
OG0068237										vv10g00647
OG0068238										vv10g00648
OG0068239										vv10g00653
OG0068240										vv10g00671
OG0068241										vv10g00673
OG0068242										vv10g00674
OG0068243										vv10g00678
OG0068244										vv14g00497
OG0068245										vv14g00495
OG0068246										vv14g00494
OG0068247										vv14g00486
OG0068248										vv14g00478
OG0068249										vv14g00464
OG0068250										vv14g00461
OG0068251										vv14g00451
OG0068252										vv14g00448
OG0068253										vv14g00447
OG0068254										vv14g00445
OG0068255										vv14g00440
OG0068256										vv14g00433
OG0068257										vv14g00430
OG0068258										vv14g00420
OG0068259										vv14g00417
OG0068260										vv14g00414
OG0068261										vv14g00408
OG0068262										vv14g00406
OG0068263										vv14g00405
OG0068264										vv14g00404
OG0068265										vv14g00403
OG0068266										vv14g00402
OG0068267										vv14g00401
OG0068268										vv14g00395
OG0068269										vv14g00392
OG0068270										vv14g00389
OG0068271										vv14g00386
OG0068272										vv14g00383
OG0068273										vv14g00380
OG0068274										vv14g00378
OG0068275										vv14g00371
OG0068276										vv14g00363
OG0068277										vv14g00351
OG0068278										vv14g00336
OG0068279										vv14g00317
OG0068280										vv07g01087
OG0068281										vv07g01093
OG0068282										vv07g01097
OG0068283										vv07g01099
OG0068284										vv07g01111
OG0068285										vv07g01120
OG0068286										vv07g01125
OG0068287										vv07g01126
OG0068288										vv07g01133
OG0068289										vv07g01139
OG0068290										vv07g01159
OG0068291										vv07g01165
OG0068292										vv07g01170
OG0068293										vv07g01174
OG0068294										vv07g01176
OG0068295										vv07g01177
OG0068296										vv07g01179
OG0068297										vv07g01180
OG0068298										vv07g01195
OG0068299										vv07g01198
OG0068300										vv07g01199
OG0068301										vv07g01206
OG0068302										vv07g01219
OG0068303										vv07g01222
OG0068304										vv07g01224
OG0068305										vv07g01226
OG0068306										vv07g01238
OG0068307										vv07g01250
OG0068308										vv07g01253
OG0068309										vv07g01258
OG0068310										vv07g01270
OG0068311										vv07g01278
OG0068312										vv07g01286
OG0068313										vv07g01289
OG0068314										vv07g01291
OG0068315										vv07g01296
OG0068316										vv07g01299
OG0068317										vv07g01302
OG0068318										vv07g01308
OG0068319										vv07g01314
OG0068320										vv07g01341
OG0068321										vv07g01345
OG0068322										vv07g01348
OG0068323										vv07g01350
OG0068324										vv07g01355
OG0068325										vv07g01367
OG0068326										vv07g01369
OG0068327										vv07g01371
OG0068328										vv07g01376
OG0068329										vv07g01378
OG0068330										vv07g01382
OG0068331										vv08g00131
OG0068332										vv08g00133
OG0068333										vv08g00138
OG0068334										vv08g00140
OG0068335										vv08g00147
OG0068336										vv08g00153
OG0068337										vv08g00157
OG0068338										vv08g00162
OG0068339										vv08g00166
OG0068340										vv08g00169
OG0068341										vv08g00180
OG0068342										vv08g00183
OG0068343										vv08g00185
OG0068344										vv08g00194
OG0068345										vv08g00195
OG0068346										vv08g00204
OG0068347										vv08g00206
OG0068348										vv08g00213
OG0068349										vv08g00220
OG0068350										vv08g00221
OG0068351										vv08g00222
OG0068352										vv02g00799
OG0068353										vv02g00802
OG0068354										vv02g00807
OG0068355										vv02g00814
OG0068356										vv02g00819
OG0068357										vv02g00822
OG0068358										vv02g00823
OG0068359										vv02g00833
OG0068360										vv02g00840
OG0068361										vv02g00844
OG0068362										vv02g00847
OG0068363										vv02g00853
OG0068364										vv02g00866
OG0068365										vv02g00871
OG0068366										vv02g00875
OG0068367										vv02g00881
OG0068368										vv02g00883
OG0068369										vv02g00889
OG0068370										vv02g00890
OG0068371										vv02g00893
OG0068372										vv02g00904
OG0068373										vv12g01103
OG0068374										vv12g01096
OG0068375										vv12g01094
OG0068376										vv12g01086
OG0068377										vv12g01082
OG0068378										vv12g01070
OG0068379										vv12g01068
OG0068380										vv12g01065
OG0068381										vv12g01064
OG0068382										vv12g01062
OG0068383										vv12g01058
OG0068384										vv12g01045
OG0068385										vv12g01024
OG0068386										vv12g01022
OG0068387										vv12g01020
OG0068388										vv12g01019
